mep_id,mep_name,group,Timothy Kirkhope Am 55,Timothy Kirkhope Am 53PC = Bloc 1,Timothy Kirkhope Am 53PC Art 2,Timothy Kirkhope Am 53PC Art 3.3,Timothy Kirkhope Am 53PC Art 3.9,Timothy Kirkhope Am 59,Timothy Kirkhope Am 53PC Art 6 §1,Timothy Kirkhope Am 53PC Art 6 §9/1,Timothy Kirkhope Am 53PC Art 6 §9/2,Timothy Kirkhope Am 53PC Art 8 §1/1,Timothy Kirkhope Am 53PC Art 8 §1/2,Timothy Kirkhope Am 54,Timothy Kirkhope Am 53PC Art 9 §1,Timothy Kirkhope Am 53PC Art 12,Timothy Kirkhope Am 61,Timothy Kirkhope Am 53PC Art 19 §3,Timothy Kirkhope Am 53PC Recital 10,Timothy Kirkhope Am 53PC Recital 32,Timothy Kirkhope Proposition modifiée,Timothy Kirkhope Résolution législative,Constance Le Grip Am 3,Constance Le Grip Résolution législative,Indrek Tarand Am 16,Indrek Tarand § 26,Indrek Tarand Am 3,Indrek Tarand Am 1,Indrek Tarand Am 28,Indrek Tarand § 37,Indrek Tarand § 38,Indrek Tarand Am 2,Indrek Tarand Am 22,Indrek Tarand Am 4,Indrek Tarand Am 5,Indrek Tarand Am 24,Indrek Tarand Résolution,Am 9,Am 19,Am 20,§ 5,Am 21,Am 22=37,Am 23,Am 10,Am 24,Am 25,Am 26,Am 27,Am 28,Am 29,Am 30,Am 31,Am 15,Am 47,Am 17,Am 34,Résolution,§ 1,§ 2,§ 7/2,§ 26/2,Tamás Meszerics § 2,Tamás Meszerics § 3/1,Tamás Meszerics § 3/2,Tamás Meszerics § 4,Tamás Meszerics § 8,Tamás Meszerics § 34/1,Tamás Meszerics § 34/2,Tamás Meszerics § 49/1,Tamás Meszerics § 49/2,Tamás Meszerics § 71,Tamás Meszerics Considérant H,Tamás Meszerics Résolution,Nirj Deva § 32/1,Nirj Deva § 32/2,Nirj Deva Résolution
4f1ac622b819f25efd00001f,Bach,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Abstain,Abstain,Abstain,For,For,For,For,Against,Against,Against,Abstain,Against,Abstain,Against,Against,Against,Abstain,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For,Against,For
53b2df42b819f205b000010e,Rodríguez-Piñero Fernández,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,Against,For,Abstain,For,Against,For,Against,For,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,,,,,,,,,,,,,,,,,,,
4f1ada6fb819f207b300006e,Piotrowski,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Abstain,Abstain,For,For,For,For,Abstain,Against,Abstain,Abstain,Abstain,For,For,Against,Against,For,Against,Against,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Abstain,For,Against,Against,Abstain,For,For,For,For,Abstain,Against,Against,For,Abstain,Abstain,Against,For,Against,Abstain,For,Abstain,,,
53b2d98db819f205b0000061,Ferrand,ENF,For,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Abstain,Against,Against,For,For,Abstain,For,For,For,Against,For,For,For,Abstain,For,For,Against,For,Abstain,For,Against,For,Abstain,Abstain,For,For,Abstain,Abstain,Abstain,Against,Against,Against,Against,For,Against,For,Against,Against,Against,Against,Against,Abstain,Abstain,Against,Against,For,For,For,Against,For,Against,Against,For,Against,Abstain,Abstain,Against
4f1ad95bb819f207b3000011,Mănescu,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
4f1ac722b819f25efd00006b,Childers,S&D,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,For,For,Against,For,For,For,Against,For,For,For,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,,,,,,,,,,,,,,,,,,,
53b2d7e7b819f205b000002e,Buda,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
53b2d97bb819f205b000005f,Federley,ALDE,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,For,For,For,For,For,Against,For,For,For,Against,Against,For,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,For,For,Against,Against,For,For,Abstain,Against,For,For,For,For,For,Against,For,Against,For,For,For,For,For,For,Against,Against,Against,For,Against,,For,Against,For,For,For,Against,Against,Against,For
53b2de0ab819f205b00000df,Muselier,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,Abstain,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
53b2da7fb819f205b0000077,Griffin,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,,For,For,For,,For,Against,Abstain,For,Against,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
53b2de52b819f205b00000ea,O'Flynn,EFDD,For,Against,Abstain,Abstain,Against,Abstain,Against,Against,Against,Abstain,Abstain,Abstain,Against,Against,For,For,Abstain,Against,Against,Against,Against,Against,For,Against,For,For,For,For,For,For,For,Against,For,For,Against,For,Abstain,For,Against,For,Abstain,Abstain,For,For,For,Abstain,Abstain,Abstain,Against,Against,Abstain,For,Abstain,For,Abstain,Against,,,,,,,,,,,,,,,,,,,
53b2df19b819f205b0000108,Reid,EFDD,For,Against,Abstain,Abstain,Against,Abstain,Abstain,Against,Against,Abstain,Abstain,Abstain,Against,Against,For,For,Abstain,Against,Against,Against,For,Against,For,Against,For,For,For,For,For,For,Against,Against,For,For,Against,For,Abstain,Against,Against,For,Abstain,Abstain,For,For,For,Abstain,Abstain,Abstain,Against,Against,Abstain,For,Abstain,For,Abstain,Against,Against,Against,Against,Abstain,Abstain,Against,Against,Abstain,Abstain,Against,Against,Abstain,Against,Against,Abstain,Against,Against,Against,Against
4f1ad9d9b819f207b300003c,Morvai,NI,Abstain,Abstain,Against,Abstain,Abstain,Abstain,For,For,Abstain,Abstain,Abstain,For,Abstain,Abstain,For,For,Abstain,Against,Abstain,Abstain,Against,For,Against,For,Abstain,Abstain,Abstain,For,Abstain,Abstain,Abstain,For,Abstain,For,Abstain,Abstain,For,For,Against,Abstain,For,For,Abstain,For,For,For,For,Against,Against,Against,Against,Abstain,Abstain,Abstain,Abstain,Abstain,For,Against,Abstain,For,For,Abstain,Abstain,For,Abstain,Abstain,Abstain,For,For,Abstain,For,For,Abstain,Abstain,Abstain
4f1adb62b819f207b30000bf,Simon Peter,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,For,For,For,Against,For,Against,For,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
4f1ac942b819f25efd000124,Jahr,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
51ec63e4b819f257520004be,Papadimoulis,GUE/NGL,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,Against,For,Against,For,For,Against,Against,For,For,For,Abstain,,Against,For,For,Against,For,For,For,Against,For,For,For,,Abstain,For,For,For,Against,Against,Against,For,Abstain,,,,,,,,,,,,,,,,,,,
53b2dc19b819f205b000009f,Kölmel,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,For,Against,Against,Against,Against,For,Against,For,Against,Against,For,Against,For,Against,Against,Abstain,Against,Abstain,Against,Against,Against,For,For,For,Against,Against,For,Against,For,For,Against,Abstain,Against,Against,Against,For,Against,Against,Against,Against,For,Against,For,Against,For
4f1adbc1b819f207b30000e1,Szájer,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
53b2da6db819f205b0000075,Grammatikakis,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,For,Against,For,For,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f1ada7eb819f207b3000074,Ponga,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,,,
53b2d798b819f205b0000021,Blanco López,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,Against,For,Abstain,For,Against,For,Against,For,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,,,,,,,,,,,
4f1adcabb819f207b300012e,Wojciechowski,ECR,Against,Against,For,For,For,Against,For,,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Abstain,Abstain,For,For,For,For,For,Against,Abstain,Abstain,Abstain,For,For,Against,Against,For,Against,Against,For,Against,For,Against,,Against,Against,Against,Against,Against,Against,Abstain,For,Against,Against,,,For,,,,,,,,,,,,,,,,,
4f1ac703b819f25efd000060,Casa,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,For,Against,For,Against,For,For,For,Against,For,For,Against,For,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,,,,,,,,,,,,,,,,,,,
4f1ad26cb819f27595000023,Løkkegaard,ALDE,Against,For,For,For,For,Against,For,For,For,For,For,,For,For,Against,For,For,For,For,For,Against,For,For,For,Against,Against,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,For,For,For,For,For,For,Against,For,,,,,,,,,,,
4f1ada82b819f207b3000075,Poręba,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Abstain,Abstain,For,For,For,For,Abstain,Against,Abstain,Abstain,Abstain,For,For,Against,Against,For,Against,Against,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Abstain,For,Against,Against,Against,For,For,For,For,Abstain,Against,Against,For,Abstain,Abstain,Against,For,Against,Abstain,For,Abstain,For,,For
4f1ad217b819f27595000005,Krehl,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,,For,For,For,For,For,For,For,For,For,For,For
53b2d938b819f205b0000056,Dzhambazki,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,Against,Against,Against,Against,Against,For,For,For,Against,For,Against,For,For,For,For,Abstain,For,Abstain,Against,Against,Against,For,Abstain,For,Against,Against,For,For,For,For,Against,Against,Against,For,Against,For,Against,Against,Against,Against,For,Abstain,For,Against,For
4f1ac93db819f25efd000121,Jaakonsaari,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
53b2d8d1b819f205b0000047,Delahaye,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,Abstain,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,Against,For
4f1ac80eb819f25efd0000c5,Ford,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,Against,For,Against,Against,Against,Against,,Against,Against,Against,Abstain,For,Against,Against,For,,,,,,,,,,,,,,,,,,,
4f1ac64cb819f25efd000030,Bendtsen,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Abstain,Against,Against,For,For,Against,Against,Against,For,Against,For,Against,For,Against,Abstain,,For,For,Against,For,Against,Against,Against,Against,Against,,Against,Against,Against,Against,Against,Abstain,For,For,For,For,Against,Against,Against,For,For,,,,,,,,,,
53b2d7efb819f205b000002f,Buonanno,ENF,Against,For,For,Abstain,Abstain,Against,Abstain,Abstain,Abstain,Abstain,For,Against,For,Against,Against,Against,For,Against,Abstain,Abstain,Against,For,For,Against,For,For,For,For,For,For,For,Against,For,For,Against,For,Against,Against,Against,Against,For,Against,For,For,For,Abstain,For,Abstain,Against,Against,Against,For,Against,Against,For,Against,Against,Against,Against,For,For,Against,Against,For,For,For,Against,For,Against,Against,For,Abstain,Against,For,Abstain
4f1ac81db819f25efd0000ca,Gahler,PPE,,,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,,,For,For,For,For,For,For,Against,For
4f1ac6a2b819f25efd000052,Buşoi,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,Abstain,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Abstain,For,For,Against,Against,For,For,For,For,For,For,Against,
5445a7ded1d1c50c58000000,Loones,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,Abstain,For,For,For,For,For,Against,For,For,Against,Abstain,For,For,Against,Against,For,Against,For,For,For,For,For,Against,Against,Against,Against,Abstain,,Against,Against,Against,For,For,For,For,Against,Abstain,Against,Abstain,Against,For,For,Against,Against,Against,For,Abstain,For,Against,For
4f1adb1bb819f207b30000a9,Schaake,ALDE,Against,Against,Against,Against,For,For,Against,For,For,Abstain,Against,For,Against,Against,For,For,Against,Against,Against,Against,Against,For,For,For,Against,Against,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,For,For,For,For,For,For,Against,For,Against,For,For,Against,Against,For,For,For,For,For,For
53b2d913b819f205b000004d,Dlabajová,ALDE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,Against,Against,For,For,For,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,For,For,Against,For,For,For
510cf88fb819f26569000000,Demesmaeker,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,Abstain,For,For,For,,For,Against,For,For,Against,Abstain,For,For,Against,Against,For,Against,For,For,For,For,For,Against,Against,Against,Against,Abstain,For,Against,Against,Against,For,For,For,For,Against,Abstain,Against,Abstain,Against,For,For,Against,Against,Against,For,Abstain,For,Against,For
53ba83fab819f24b330001d8,Žitňanská,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,Against,For,For,For,Against,Against,Against,Abstain,Against,Against,Against,Against,For,Against,Against,For,Against,,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,Abstain,For,For,For,,,,,,,,,,,,,,,,
